1.380	-0.015	0.014	-0.967	-0.064	0.014	-1.411
1.390	-0.016	0.014	-0.981	-0.068	0.015	-1.420
1.400	-0.017	0.014	-0.995	-0.070	0.016	-1.428
1.410	-0.017	0.015	-1.010	-0.071	0.016	-1.436
1.420	-0.018	0.015	-1.024	-0.073	0.016	-1.443
1.430	-0.019	0.015	-1.039	-0.075	0.015	-1.452
1.440	-0.020	0.015	-1.053	-0.078	0.014	-1.462
1.450	-0.021	0.015	-1.068	-0.079	0.012	-1.471
1.460	-0.021	0.015	-1.083	-0.082	0.012	-1.480
1.470	-0.022	0.015	-1.098	-0.085	0.012	-1.489
1.480	-0.023	0.015	-1.113	-0.087	0.010	-1.499
1.490	-0.024	0.016	-1.128	-0.089	0.009	-1.509
1.500	-0.025	0.016	-1.143	-0.092	0.007	-1.518
1.510	-0.026	0.016	-1.158	-0.095	0.005	-1.527
1.520	-0.027	0.016	-1.173	-0.097	0.004	-1.537
1.530	-0.028	0.016	-1.189	-0.100	0.001	-1.547
1.540	-0.029	0.016	-1.205	-0.104	-0.000	-1.557
1.550	-0.030	0.016	-1.220	-0.107	-0.002	-1.567
1.560	-0.031	0.016	-1.236	-0.110	-0.004	-1.577
1.570	-0.032	0.016	-1.252	-0.113	-0.005	-1.586
1.580	-0.033	0.015	-1.268	-0.117	-0.008	-1.597
1.590	-0.035	0.015	-1.284	-0.120	-0.010	-1.607
1.600	-0.036	0.015	-1.300	-0.123	-0.013	-1.617
1.610	-0.037	0.015	-1.316	-0.126	-0.016	-1.628
1.620	-0.038	0.015	-1.333	-0.129	-0.019	-1.638
1.630	-0.040	0.015	-1.349	-0.133	-0.022	-1.648
1.640	-0.041	0.014	-1.366	-0.136	-0.024	-1.657
1.650	-0.042	0.014	-1.382	-0.140	-0.025	-1.666
1.660	-0.044	0.014	-1.399	-0.143	-0.027	-1.675
1.670	-0.045	0.014	-1.416	-0.147	-0.030	-1.684
1.680	-0.047	0.013	-1.433	-0.152	-0.032	-1.693
1.690	-0.048	0.013	-1.450	-0.156	-0.035	-1.702
1.700	-0.050	0.013	-1.467	-0.159	-0.038	-1.712
1.710	-0.052	0.012	-1.484	-0.162	-0.041	-1.721
1.720	-0.053	0.012	-1.502	-0.167	-0.044	-1.731
1.730	-0.055	0.011	-1.519	-0.172	-0.047	-1.740
1.740	-0.057	0.011	-1.536	-0.177	-0.050	-1.749
1.750	-0.059	0.010	-1.554	-0.182	-0.052	-1.757
1.760	-0.060	0.010	-1.572	-0.187	-0.054	-1.765
1.770	-0.062	0.009	-1.589	-0.192	-0.056	-1.774
1.780	-0.064	0.009	-1.607	-0.196	-0.059	-1.782
1.790	-0.066	0.008	-1.625	-0.201	-0.062	-1.791
1.800	-0.068	0.007	-1.643	-0.205	-0.065	-1.799
1.810	-0.070	0.007	-1.661	-0.210	-0.068	-1.808
1.820	-0.073	0.006	-1.679	-0.216	-0.072	-1.817
1.830	-0.075	0.005	-1.698	-0.221	-0.074	-1.826
1.840	-0.077	0.004	-1.716	-0.228	-0.077	-1.834
1.850	-0.079	0.004	-1.734	-0.234	-0.079	-1.841
1.860	-0.082	0.003	-1.753	-0.241	-0.081	-1.849
1.870	-0.084	0.002	-1.771	-0.247	-0.084	-1.856
1.880	-0.087	0.001	-1.790	-0.252	-0.087	-1.863
1.890	-0.089	0.000	-1.809	-0.257	-0.091	-1.871
1.900	-0.092	-0.001	-1.828	-0.263	-0.094	-1.878
1.910	-0.095	-0.002	-1.846	-0.270	-0.097	-1.886
1.920	-0.098	-0.003	-1.865	-0.278	-0.101	-1.894
1.930	-0.100	-0.004	-1.884	-0.285	-0.105	-1.902
1.940	-0.103	-0.005	-1.903	-0.292	-0.108	-1.910
1.950	-0.106	-0.006	-1.923	-0.299	-0.111	-1.917
1.960	-0.109	-0.007	-1.942	-0.306	-0.112	-1.923
1.970	-0.113	-0.008	-1.961	-0.313	-0.114	-1.929
1.980	-0.116	-0.009	-1.981	-0.320	-0.117	-1.936
1.990	-0.119	-0.011	-2.000	-0.327	-0.119	-1.941
2.000	-0.122	-0.012	-2.019	-0.333	-0.122	-1.947
2.010	-0.126	-0.013	-2.039	-0.340	-0.125	-1.952
2.020	-0.129	-0.014	-2.058	-0.346	-0.128	-1.957
2.030	-0.133	-0.016	-2.078	-0.354	-0.130	-1.962
2.040	-0.136	-0.017	-2.098	-0.362	-0.134	-1.967
2.050	-0.140	-0.018	-2.118	-0.370	-0.137	-1.973
2.060	-0.144	-0.020	-2.137	-0.378	-0.140	-1.978
2.070	-0.148	-0.021	-2.157	-0.386	-0.144	-1.983
2.080	-0.152	-0.023	-2.177	-0.394	-0.147	-1.988
2.090	-0.156	-0.024	-2.197	-0.403	-0.150	-1.992
2.100	-0.160	-0.026	-2.217	-0.411	-0.153	-1.996
2.110	-0.164	-0.027	-2.237	-0.420	-0.156	-2.001
2.120	-0.168	-0.029	-2.257	-0.429	-0.159	-2.006
2.130	-0.173	-0.031	-2.277	-0.438	-0.162	-2.010
2.140	-0.177	-0.032	-2.297	-0.446	-0.166	-2.013
2.150	-0.182	-0.034	-2.317	-0.455	-0.169	-2.017
2.160	-0.186	-0.036	-2.338	-0.463	-0.173	-2.021
2.170	-0.191	-0.037	-2.358	-0.471	-0.176	-2.023
2.180	-0.196	-0.039	-2.378	-0.479	-0.180	-2.026
2.190	-0.201	-0.041	-2.398	-0.488	-0.184	-2.028
2.200	-0.206	-0.043	-2.419	-0.497	-0.188	-2.032
2.210	-0.211	-0.045	-2.439	-0.505	-0.193	-2.035
2.220	-0.216	-0.047	-2.459	-0.513	-0.197	-2.038
2.230	-0.221	-0.049	-2.480	-0.522	-0.200	-2.039
2.240	-0.226	-0.051	-2.500	-0.530	-0.203	-2.040
2.250	-0.232	-0.053	-2.521	-0.538	-0.204	-2.039
2.260	-0.237	-0.055	-2.541	-0.547	-0.206	-2.038
2.270	-0.243	-0.057	-2.561	-0.555	-0.207	-2.037
2.280	-0.248	-0.059	-2.582	-0.563	-0.207	-2.036
2.290	-0.254	-0.061	-2.602	-0.572	-0.207	-2.033
2.300	-0.260	-0.063	-2.622	-0.580	-0.208	-2.031
2.310	-0.266	-0.065	-2.643	-0.588	-0.208	-2.029
2.320	-0.272	-0.067	-2.663	-0.596	-0.208	-2.027
2.330	-0.278	-0.069	-2.683	-0.603	-0.209	-2.024
2.340	-0.284	-0.072	-2.703	-0.611	-0.210	-2.021
2.350	-0.290	-0.074	-2.723	-0.617	-0.211	-2.018
2.360	-0.296	-0.076	-2.744	-0.624	-0.211	-2.013
2.370	-0.303	-0.078	-2.764	-0.631	-0.211	-2.008
2.380	-0.309	-0.080	-2.784	-0.638	-0.210	-2.003
2.390	-0.315	-0.082	-2.804	-0.644	-0.209	-1.998
2.400	-0.322	-0.084	-2.824	-0.651	-0.208	-1.992
2.410	-0.328	-0.086	-2.844	-0.658	-0.208	-1.988
2.420	-0.335	-0.088	-2.863	-0.664	-0.207	-1.983
2.430	-0.342	-0.090	-2.883	-0.670	-0.206	-1.978
2.440	-0.349	-0.092	-2.903	-0.675	-0.203	-1.971
2.450	-0.355	-0.094	-2.922	-0.679	-0.199	-1.963
2.460	-0.362	-0.096	-2.942	-0.684	-0.194	-1.955
2.470	-0.369	-0.098	-2.961	-0.689	-0.189	-1.946
2.480	-0.376	-0.100	-2.981	-0.694	-0.183	-1.937
2.490	-0.383	-0.102	-3.000	-0.698	-0.177	-1.928
2.500	-0.390	-0.104	-3.019	-0.703	-0.172	-1.919
2.510	-0.397	-0.105	-3.038	-0.707	-0.166	-1.910
2.520	-0.404	-0.107	-3.057	-0.710	-0.161	-1.901
2.530	-0.411	-0.108	-3.076	-0.714	-0.157	-1.893
2.540	-0.419	-0.110	-3.095	-0.718	-0.152	-1.885
2.550	-0.426	-0.111	-3.114	-0.721	-0.147	-1.877
2.560	-0.433	-0.113	-3.133	-0.726	-0.141	-1.870
2.570	-0.440	-0.114	-3.151	-0.730	-0.136	-1.862
2.580	-0.448	-0.115	-3.170	-0.735	-0.130	-1.854
2.590	-0.455	-0.117	-3.188	-0.739	-0.124	-1.846
2.600	-0.462	-0.118	-3.207	-0.743	-0.118	-1.838
2.610	-0.470	-0.119	-3.225	-0.747	-0.113	-1.831
2.620	-0.477	-0.120	-3.243	-0.752	-0.110	-1.826
2.630	-0.485	-0.121	-3.261	-0.756	-0.106	-1.821
2.640	-0.493	-0.122	-3.280	-0.760	-0.102	-1.815
2.650	-0.500	-0.123	-3.298	-0.763	-0.097	-1.809
2.660	-0.508	-0.124	-3.316	-0.766	-0.090	-1.802
2.670	-0.516	-0.125	-3.334	-0.770	-0.083	-1.795
2.680	-0.523	-0.126	-3.352	-0.774	-0.073	-1.788
2.690	-0.531	-0.126	-3.369	-0.778	-0.063	-1.780
2.700	-0.539	-0.127	-3.387	-0.781	-0.055	-1.772
2.710	-0.547	-0.127	-3.405	-0.785	-0.046	-1.764
2.720	-0.555	-0.128	-3.422	-0.789	-0.037	-1.757
2.730	-0.563	-0.128	-3.440	-0.793	-0.028	-1.751
2.740	-0.571	-0.128	-3.457	-0.797	-0.022	-1.745
2.750	-0.579	-0.128	-3.475	-0.802	-0.015	-1.740
2.760	-0.587	-0.128	-3.492	-0.806	-0.009	-1.736
2.770	-0.595	-0.128	-3.509	-0.810	-0.003	-1.733
2.780	-0.603	-0.128	-3.527	-0.815	0.003	-1.729
2.790	-0.611	-0.128	-3.544	-0.819	0.009	-1.724
2.800	-0.619	-0.128	-3.561	-0.822	0.016	-1.718
2.810	-0.628	-0.128	-3.578	-0.826	0.024	-1.713
2.820	-0.636	-0.128	-3.595	-0.830	0.031	-1.708
2.830	-0.644	-0.127	-3.612	-0.834	0.038	-1.703
2.840	-0.653	-0.127	-3.629	-0.839	0.046	-1.698
2.850	-0.661	-0.126	-3.646	-0.845	0.054	-1.696
2.860	-0.670	-0.126	-3.663	-0.852	0.060	-1.696
2.870	-0.678	-0.125	-3.680	-0.858	0.068	-1.694
2.880	-0.687	-0.124	-3.697	-0.864	0.077	-1.692
2.890	-0.695	-0.123	-3.714	-0.869	0.086	-1.688
2.900	-0.704	-0.122	-3.731	-0.874	0.095	-1.684
2.910	-0.713	-0.121	-3.748	-0.879	0.104	-1.681
2.920	-0.722	-0.120	-3.764	-0.885	0.113	-1.678
2.930	-0.731	-0.119	-3.781	-0.890	0.122	-1.674
2.940	-0.740	-0.118	-3.798	-0.896	0.132	-1.670
2.950	-0.749	-0.116	-3.814	-0.901	0.142	-1.667
2.960	-0.758	-0.115	-3.831	-0.907	0.152	-1.665
2.970	-0.767	-0.113	-3.848	-0.913	0.161	-1.664
2.980	-0.776	-0.111	-3.864	-0.920	0.171	-1.663
2.990	-0.785	-0.110	-3.881	-0.925	0.179	-1.661
3.000	-0.795	-0.108	-3.898	-0.932	0.187	-1.658
3.010	-0.804	-0.106	-3.914	-0.938	0.195	-1.658
3.020	-0.814	-0.104	-3.931	-0.944	0.201	-1.655
3.030	-0.823	-0.102	-3.947	-0.949	0.208	-1.651
3.040	-0.833	-0.100	-3.964	-0.955	0.216	-1.648
3.050	-0.842	-0.097	-3.980	-0.961	0.227	-1.645
3.060	-0.852	-0.095	-3.997	-0.967	0.238	-1.643
3.070	-0.862	-0.092	-4.013	-0.972	0.249	-1.640
3.080	-0.871	-0.090	-4.029	-0.978	0.258	-1.638
3.090	-0.881	-0.087	-4.046	-0.985	0.265	-1.637
3.100	-0.891	-0.084	-4.062	-0.992	0.272	-1.638
3.110	-0.901	-0.082	-4.079	-0.999	0.278	-1.640
3.120	-0.911	-0.079	-4.095	-1.007	0.282	-1.642
3.130	-0.921	-0.076	-4.111	-1.015	0.287	-1.645
3.140	-0.932	-0.073	-4.128	-1.023	0.292	-1.644
3.150	-0.942	-0.070	-4.144	-1.030	0.300	-1.642
3.160	-0.952	-0.067	-4.161	-1.037	0.309	-1.639
3.170	-0.963	-0.064	-4.177	-1.045	0.318	-1.637
3.180	-0.973	-0.061	-4.193	-1.051	0.326	-1.637
3.190	-0.984	-0.057	-4.210	-1.059	0.331	-1.638
3.200	-0.994	-0.054	-4.226	-1.066	0.336	-1.641
3.210	-1.005	-0.050	-4.243	-1.075	0.339	-1.646
3.220	-1.016	-0.047	-4.259	-1.083	0.342	-1.650
3.230	-1.027	-0.044	-4.276	-1.091	0.347	-1.652
3.240	-1.038	-0.040	-4.292	-1.099	0.350	-1.652
3.250	-1.049	-0.037	-4.309	-1.108	0.355	-1.653
3.260	-1.060	-0.033	-4.325	-1.116	0.361	-1.654
3.270	-1.071	-0.029	-4.342	-1.125	0.367	-1.654
3.280	-1.083	-0.026	-4.358	-1.133	0.373	-1.655
3.290	-1.094	-0.022	-4.375	-1.141	0.378	-1.656
3.300	-1.106	-0.018	-4.391	-1.150	0.383	-1.658
3.310	-1.117	-0.014	-4.408	-1.158	0.387	-1.659
3.320	-1.129	-0.010	-4.425	-1.166	0.391	-1.661
3.330	-1.141	-0.006	-4.441	-1.175	0.394	-1.664
3.340	-1.152	-0.002	-4.458	-1.183	0.397	-1.666
3.350	-1.164	0.002	-4.475	-1.190	0.400	-1.668
3.360	-1.176	0.006	-4.491	-1.199	0.403	-1.670
3.370	-1.188	0.010	-4.508	-1.208	0.407	-1.672
3.380	-1.201	0.014	-4.525	-1.216	0.410	-1.674
3.390	-1.213	0.018	-4.542	-1.225	0.414	-1.675
3.400	-1.225	0.022	-4.558	-1.233	0.417	-1.677
3.410	-1.238	0.026	-4.575	-1.242	0.420	-1.680
3.420	-1.250	0.031	-4.592	-1.250	0.423	-1.683
3.430	-1.263	0.035	-4.609	-1.259	0.425	-1.688
3.440	-1.275	0.039	-4.626	-1.267	0.426	-1.693
3.450	-1.288	0.043	-4.643	-1.275	0.427	-1.698
3.460	-1.301	0.048	-4.660	-1.283	0.429	-1.701
3.470	-1.314	0.052	-4.677	-1.291	0.431	-1.707
3.480	-1.327	0.056	-4.694	-1.300	0.432	-1.714
3.490	-1.340	0.061	-4.711	-1.309	0.433	-1.717
3.500	-1.353	0.065	-4.728	-1.318	0.434	-1.720
3.510	-1.366	0.069	-4.746	-1.326	0.435	-1.723
3.520	-1.380	0.074	-4.763	-1.334	0.437	-1.727
3.530	-1.393	0.078	-4.780	-1.342	0.437	-1.731
3.540	-1.407	0.083	-4.798	-1.350	0.437	-1.735
3.550	-1.420	0.087	-4.815	-1.356	0.437	-1.739
3.560	-1.434	0.091	-4.832	-1.364	0.437	-1.745
3.570	-1.448	0.096	-4.850	-1.371	0.435	-1.752
3.580	-1.461	0.100	-4.867	-1.379	0.433	-1.760
3.590	-1.475	0.104	-4.885	-1.387	0.431	-1.768
3.600	-1.489	0.109	-4.903	-1.395	0.429	-1.776
3.610	-1.503	0.113	-4.921	-1.403	0.428	-1.784
3.620	-1.517	0.117	-4.939	-1.410	0.426	-1.791
3.630	-1.531	0.121	-4.957	-1.417	0.425	-1.797
3.640	-1.546	0.126	-4.975	-1.423	0.424	-1.802
3.650	-1.560	0.130	-4.993	-1.431	0.424	-1.807
3.660	-1.574	0.134	-5.011	-1.439	0.424	-1.814
3.670	-1.589	0.138	-5.029	-1.446	0.423	-1.820
3.680	-1.603	0.143	-5.047	-1.453	0.421	-1.828
3.690	-1.618	0.147	-5.066	-1.460	0.418	-1.836
3.700	-1.633	0.151	-5.084	-1.466	0.416	-1.845
3.710	-1.647	0.155	-5.103	-1.472	0.413	-1.853
3.720	-1.662	0.159	-5.121	-1.478	0.411	-1.860
3.730	-1.677	0.163	-5.140	-1.484	0.409	-1.866
3.740	-1.692	0.167	-5.159	-1.490	0.407	-1.873
3.750	-1.707	0.171	-5.177	-1.495	0.405	-1.880
3.760	-1.722	0.175	-5.196	-1.501	0.403	-1.886
3.770	-1.737	0.179	-5.215	-1.507	0.401	-1.894
3.780	-1.752	0.183	-5.234	-1.513	0.398	-1.902
3.790	-1.767	0.187	-5.253	-1.518	0.395	-1.910
3.800	-1.782	0.191	-5.273	-1.523	0.392	-1.919
3.810	-1.798	0.195	-5.292	-1.528	0.388	-1.928
3.820	-1.813	0.199	-5.311	-1.533	0.384	-1.936
3.830	-1.828	0.203	-5.331	-1.538	0.382	-1.944
3.840	-1.844	0.207	-5.350	-1.542	0.379	-1.951
3.850	-1.859	0.210	-5.370	-1.547	0.376	-1.959
3.860	-1.875	0.214	-5.389	-1.552	0.373	-1.967
3.870	-1.890	0.218	-5.409	-1.556	0.370	-1.976
3.880	-1.906	0.221	-5.429	-1.561	0.366	-1.985
3.890	-1.922	0.225	-5.449	-1.565	0.363	-1.995
3.900	-1.937	0.229	-5.469	-1.569	0.359	-2.004
3.910	-1.953	0.232	-5.489	-1.573	0.355	-2.013
3.920	-1.969	0.236	-5.509	-1.577	0.351	-2.022
3.930	-1.985	0.239	-5.530	-1.580	0.348	-2.030
3.940	-2.001	0.243	-5.550	-1.584	0.345	-2.037
3.950	-2.016	0.246	-5.571	-1.587	0.342	-2.045
3.960	-2.032	0.249	-5.591	-1.591	0.339	-2.053
3.970	-2.048	0.253	-5.612	-1.595	0.336	-2.061
3.980	-2.064	0.256	-5.632	-1.598	0.332	-2.070
3.990	-2.080	0.259	-5.653	-1.601	0.328	-2.079
4.000	-2.096	0.263	-5.674	-1.604	0.324	-2.089
4.010	-2.112	0.266	-5.695	-1.607	0.320	-2.098
4.020	-2.128	0.269	-5.716	-1.610	0.316	-2.106
4.030	-2.145	0.272	-5.737	-1.612	0.312	-2.114
4.040	-2.161	0.275	-5.758	-1.614	0.309	-2.121
4.050	-2.177	0.278	-5.780	-1.617	0.307	-2.129
4.060	-2.193	0.281	-5.801	-1.619	0.304	-2.137
4.070	-2.209	0.284	-5.823	-1.622	0.300	-2.146
4.080	-2.226	0.287	-5.844	-1.625	0.297	-2.155
4.090	-2.242	0.290	-5.866	-1.627	0.292	-2.166
4.100	-2.258	0.293	-5.888	-1.629	0.288	-2.176
4.110	-2.274	0.296	-5.909	-1.631	0.283	-2.185
4.120	-2.291	0.299	-5.931	-1.632	0.279	-2.194
4.130	-2.307	0.301	-5.953	-1.633	0.276	-2.202
4.140	-2.323	0.304	-5.975	-1.635	0.272	-2.210
4.150	-2.340	0.307	-5.998	-1.636	0.269	-2.219
4.160	-2.356	0.309	-6.020	-1.637	0.265	-2.228
4.170	-2.373	0.312	-6.042	-1.638	0.261	-2.238
4.180	-2.389	0.315	-6.065	-1.640	0.257	-2.248
4.190	-2.405	0.317	-6.087	-1.642	0.253	-2.258
4.200	-2.422	0.320	-6.110	-1.644	0.250	-2.268
4.210	-2.438	0.322	-6.133	-1.644	0.245	-2.277
4.220	-2.455	0.325	-6.156	-1.643	0.240	-2.285
4.230	-2.471	0.327	-6.179	-1.642	0.236	-2.293
4.240	-2.487	0.329	-6.202	-1.642	0.233	-2.302
4.250	-2.504	0.331	-6.225	-1.643	0.229	-2.310
4.260	-2.520	0.334	-6.248	-1.643	0.226	-2.318
4.270	-2.537	0.336	-6.271	-1.644	0.222	-2.327
4.280	-2.553	0.338	-6.294	-1.645	0.219	-2.336
4.290	-2.570	0.340	-6.318	-1.645	0.215	-2.345
