2.610	-0.952	-1.906	-7.240
2.620	-0.941	-1.913	-7.283
2.620	-0.936	-1.917	-7.322
2.630	-0.945	-1.930	-7.366
2.630	-0.954	-1.941	-7.406
2.640	-0.959	-1.943	-7.437
2.640	-0.961	-1.944	-7.482
2.650	-0.949	-1.944	-7.528
2.650	-0.948	-1.956	-7.564
2.660	-0.943	-1.967	-7.596
2.660	-0.950	-1.958	-7.639
2.670	-0.956	-1.964	-7.695
2.670	-0.969	-1.964	-7.737
2.680	-0.961	-1.981	-7.782
2.680	-0.966	-1.981	-7.835
2.690	-0.977	-1.989	-7.871
2.690	-0.963	-1.987	-7.925
2.700	-0.961	-1.999	-7.972
2.700	-0.953	-2.008	-8.018
2.710	-0.962	-2.004	-8.061
2.710	-0.968	-2.011	-8.114
2.720	-0.966	-2.012	-8.157
2.720	-0.954	-2.019	-8.194
2.730	-0.954	-2.033	-8.229
2.730	-0.944	-2.048	-8.263
2.740	-0.944	-2.065	-8.321
2.740	-0.945	-2.067	-8.365
2.750	-0.950	-2.069	-8.407
2.750	-0.950	-2.089	-8.463
2.760	-0.951	-2.118	-8.513
2.760	-0.952	-2.115	-8.560
2.770	-0.951	-2.115	-8.607
2.770	-0.958	-2.113	-8.647
2.780	-0.968	-2.122	-8.683
2.780	-0.967	-2.132	-8.725
2.790	-0.969	-2.137	-8.775
2.790	-0.955	-2.138	-8.826
2.800	-0.962	-2.153	-8.866
2.800	-0.960	-2.151	-8.923
2.810	-0.955	-2.161	-8.968
2.810	-0.958	-2.160	-9.017
2.820	-0.954	-2.166	-9.059
2.820	-0.947	-2.162	-9.100
2.830	-0.939	-2.150	-9.158
2.830	-0.931	-2.158	-9.198
2.840	-0.933	-2.156	-9.235
2.840	-0.929	-2.158	-9.287
2.850	-0.937	-2.171	-9.345
2.850	-0.949	-2.177	-9.393
2.860	-0.942	-2.182	-9.438
2.860	-0.948	-2.182	-9.491
2.870	-0.933	-2.191	-9.538
2.870	-0.935	-2.191	-9.584
2.880	-0.933	-2.196	-9.618
2.880	-0.937	-2.183	-9.663
2.890	-0.937	-2.194	-9.698
2.890	-0.944	-2.204	-9.738
2.900	-0.945	-2.217	-9.779
2.900	-0.946	-2.241	-9.811
2.910	-0.939	-2.243	-9.845
2.910	-0.946	-2.236	-9.885
2.920	-0.931	-2.238	-9.915
2.920	-0.925	-2.246	-9.968
2.930	-0.913	-2.254	-10.012
2.930	-0.911	-2.264	-10.056
2.940	-0.920	-2.264	-10.096
2.940	-0.921	-2.267	-10.142
2.950	-0.917	-2.267	-10.187
2.950	-0.911	-2.290	-10.217
2.960	-0.921	-2.291	-10.259
2.960	-0.911	-2.297	-10.310
2.970	-0.914	-2.298	-10.357
2.970	-0.914	-2.311	-10.382
